fixation_id	fixation_run_id	fixation_start_event_time	fixation_target	source_file_line	system_time	tracker_time	duration	date_hour	chunk	chunk_num	event	event_numeric	experiment
56c083fc-d610-4a20-b288-4b7a40ddb396	1718485997938	133567290891841852	8	44	1712255489183	1712256535193863	177	2024-04-04T15:31:29.183000000	chunk4	4	bottom-up-inside	2	15
092f9c2e-411d-4187-9985-eddd52b6ba5d	1718486014612	133567290894096535	8	44	1712255489409	1712256535420510	223	2024-04-04T15:31:29.409000000	chunk4	4	bottom-up-inside	2	15
00010aca-c2be-4f88-a0b6-2367e072c786	1718485997938	133567290894096535	8	44	1712255489409	1712256535420510	223	2024-04-04T15:31:29.409000000	chunk4	4	bottom-up-inside	2	15
47054930-9b92-4c4c-b840-77d10e620193	1718486014612	133567290902629195	8	48	1712255490262	1712256536273667	200	2024-04-04T15:31:30.262000000	chunk5	5	top-down-inside	1	15
7986879c-1750-4070-afec-1c9a0b2ca64d	1718485997938	133567290902629195	8	48	1712255490262	1712256536273667	200	2024-04-04T15:31:30.262000000	chunk5	5	bottom-up-inside	2	15
cba3c836-37cd-49ba-a832-794b2d5c82a2	1718485997938	133567290916121210	8	49	1712255491611	1712256537623474	371	2024-04-04T15:31:31.611000000	chunk5	5	bottom-up-inside	2	15
e768b0d3-9311-49f2-9539-11cdeeceb577	1718486014612	133567290916121210	8	49	1712255491611	1712256537623474	371	2024-04-04T15:31:31.611000000	chunk5	5	bottom-up-inside	2	15
6781e6e5-d00d-4d86-9f30-11846bc95017	1718485997938	133567290921423649	8	44	1712255492141	1712256538153458	369	2024-04-04T15:31:32.141000000	chunk4	4	top-down-inside	1	15
553250f9-7d9f-4b8e-b311-e0da32a061b5	1718486014612	133567290921423649	8	44	1712255492141	1712256538153458	369	2024-04-04T15:31:32.141000000	chunk4	4	bottom-up-inside	2	15
51a5e18d-73a6-4d32-8478-33b707d2eada	1718485997938	133567290945128950	8	33	1712255494512	1712256540523166	571	2024-04-04T15:31:34.512000000	chunk2	2	top-down-inside	1	15
3c9b631e-548b-4e00-9d46-3d476c3dfcd5	1718486014612	133567290945128950	8	33	1712255494512	1712256540523166	571	2024-04-04T15:31:34.512000000	chunk2	2	bottom-up-inside	2	15
02c5f41e-dca1-45f0-89b2-59c187347653	1718486014612	133567290951193308	8	33	1712255495118	1712256541129647	559	2024-04-04T15:31:35.118000000	chunk2	2	bottom-up-inside	2	15
24f31c3c-ac13-4ef1-8db3-823de345427c	1718485997938	133567290951193308	8	33	1712255495118	1712256541129647	559	2024-04-04T15:31:35.118000000	chunk2	2	bottom-up-inside	2	15
df8d0ad0-d260-4d3d-bffe-649cb59fdaaa	1718485997938	133567290957291536	8	32	1712255495728	1712256541739600	363	2024-04-04T15:31:35.728000000	chunk2	2	bottom-up-inside	2	15
61be9035-d109-4bd8-b2ed-141c70be2ffa	1718486014612	133567290957291536	8	32	1712255495728	1712256541739600	363	2024-04-04T15:31:35.728000000	chunk2	2	bottom-up-inside	2	15
50c2a59d-c252-4fe4-9679-5f0fd570ef6a	1718486014612	133567290961321251	8	33	1712255496132	1712256542142933	286	2024-04-04T15:31:36.132000000	chunk2	2	bottom-up-inside	2	15
0446211a-8b22-4066-80b3-84a76909b185	1718485997938	133567290961321251	8	33	1712255496132	1712256542142933	286	2024-04-04T15:31:36.132000000	chunk2	2	bottom-up-inside	2	15
089c81a6-6bf0-444a-bef3-6419484f323b	1718485997938	133567291001521956	8	30	1712255500151	1712256546162392	1924	2024-04-04T15:31:40.151000000	chunk1	1	top-down-inside	1	15
a8cabf4b-4f9a-4b7a-a571-cd7ada492086	1718486014612	133567291001521956	8	30	1712255500151	1712256546162392	1924	2024-04-04T15:31:40.151000000	chunk1	1	bottom-up-inside	2	15
048d38c9-0423-45de-8834-9ab3e3dd46eb	1718486014612	133567291033865643	8	30	1712255503385	1712256549395225	519	2024-04-04T15:31:43.385000000	chunk1	1	bottom-up-inside	2	15
370ea9bd-9210-4018-a415-60aeab643b38	1718485997938	133567291033865643	8	30	1712255503385	1712256549395225	519	2024-04-04T15:31:43.385000000	chunk1	1	bottom-up-inside	2	15
20be915f-31c1-46a7-a3a0-f9c5825a7dd4	1718485997938	133567291043245380	8	32	1712255504324	1712256550335072	133	2024-04-04T15:31:44.324000000	chunk2	2	top-down-inside	1	15
e06e4d79-db67-40d6-83a9-3caec9980027	1718486014612	133567291043245380	8	32	1712255504324	1712256550335072	133	2024-04-04T15:31:44.324000000	chunk2	2	bottom-up-inside	2	15
1fd927ce-6c4c-4bdf-b1ed-5af5e5d1b5a5	1718486014612	133567291076275523	8	43	1712255507627	1712256553637988	139	2024-04-04T15:31:47.627000000	chunk4	4	top-down-inside	1	15
34aa6450-a1df-4bf1-9055-1292143f246a	1718485997938	133567291076275523	8	43	1712255507627	1712256553637988	139	2024-04-04T15:31:47.627000000	chunk4	4	bottom-up-inside	2	15
5fda880b-3594-430d-ae18-1021e0c72c74	1718486014612	133567291135100133	8	53	1712255513509	1712256559520587	2344	2024-04-04T15:31:53.509000000	after	6	top-down-outside	3	15
a1f551ae-77df-40ad-bcde-f0f09bf48310	1718485997938	133567291135100133	8	53	1712255513509	1712256559520587	2344	2024-04-04T15:31:53.509000000	after	6	bottom-up-outside	4	15
ef5a4e98-cc13-4872-b8ab-26c814308a0d	1718486014612	133567291212890502	8	33	1712255521288	1712256567299438	274	2024-04-04T15:32:01.288000000	chunk2	2	top-down-inside	1	15
05d0e69d-f5c1-4b42-b5cd-f1ad0a6dd7b5	1718485997938	133567291212890502	8	33	1712255521288	1712256567299438	274	2024-04-04T15:32:01.288000000	chunk2	2	bottom-up-inside	2	15
a6356e2d-0e71-4018-b377-f4fb32937970	1718485997938	133567291216057743	8	30	1712255521605	1712256567616103	137	2024-04-04T15:32:01.605000000	chunk1	1	top-down-inside	1	15
678ebb40-92ec-4642-8621-2e3d1b2f9406	1718486014612	133567291216057743	8	30	1712255521605	1712256567616103	137	2024-04-04T15:32:01.605000000	chunk1	1	bottom-up-inside	2	15
2077d393-fa45-4016-b788-f5d92513cc77	1718486014612	133567291217937531	8	30	1712255521793	1712256567792699	763	2024-04-04T15:32:01.793000000	chunk1	1	bottom-up-inside	2	15
e5dbe3a5-5e6c-4d52-b861-131020d04164	1718485997938	133567291217937531	8	30	1712255521793	1712256567792699	763	2024-04-04T15:32:01.793000000	chunk1	1	bottom-up-inside	2	15
43eba9e6-d133-4499-9d71-e6ec754449ca	1718486014612	133567291226901133	8	30	1712255522689	1712256568699283	221	2024-04-04T15:32:02.689000000	chunk1	1	bottom-up-inside	2	15
7b9db7b5-ea98-4f59-a7d2-849b5cf578a4	1718485997938	133567291226901133	8	30	1712255522689	1712256568699283	221	2024-04-04T15:32:02.689000000	chunk1	1	bottom-up-inside	2	15
94b9adba-9182-4e37-bb3b-0bea2981cbff	1718486014612	133567291240758280	8	43	1712255524074	1712256570085711	423	2024-04-04T15:32:04.074000000	chunk4	4	top-down-inside	1	15
e28f1076-e545-4e64-8494-3e98c46968a1	1718485997938	133567291240758280	8	43	1712255524074	1712256570085711	423	2024-04-04T15:32:04.074000000	chunk4	4	bottom-up-inside	2	15
c3bdf7e3-efa2-426b-9f36-199455cde3c8	1718485997938	133567291245457306	8	44	1712255524545	1712256570555667	246	2024-04-04T15:32:04.545000000	chunk4	4	bottom-up-inside	2	15
0061303e-59cf-4ed6-accc-4b3d008c7634	1718486014612	133567291245457306	8	44	1712255524545	1712256570555667	246	2024-04-04T15:32:04.545000000	chunk4	4	bottom-up-inside	2	15
c3ec4d8d-ff9c-49c4-9684-558ee8096017	1718486014612	133567291250785702	8	43	1712255525078	1712256571088922	373	2024-04-04T15:32:05.078000000	chunk4	4	bottom-up-inside	2	15
a87d2fe1-3c42-449d-a935-72e58ca585e3	1718485997938	133567291250785702	8	43	1712255525078	1712256571088922	373	2024-04-04T15:32:05.078000000	chunk4	4	bottom-up-inside	2	15
86135d9c-d519-4f55-a4fe-1f2bdf4f1138	1718486014612	133567291255153467	8	49	1712255525514	1712256571525528	310	2024-04-04T15:32:05.514000000	chunk5	5	top-down-inside	1	15
f0342637-a590-47c7-94ec-c845bc1fd83f	1718485997938	133567291255153467	8	49	1712255525514	1712256571525528	310	2024-04-04T15:32:05.514000000	chunk5	5	bottom-up-inside	2	15
d9bb1dc0-fe17-4e8b-93f1-52211999080c	1718486014612	133567291258985851	8	33	1712255525897	1712256571908816	294	2024-04-04T15:32:05.897000000	chunk2	2	top-down-inside	1	15
38a5b255-34a1-4513-ae7b-f3b71b4968d1	1718485997938	133567291258985851	8	33	1712255525897	1712256571908816	294	2024-04-04T15:32:05.897000000	chunk2	2	bottom-up-inside	2	15
56fcf007-503a-4def-8369-2ac707bf26fe	1718486014612	133567291354989010	8	44	1712255535498	1712256581500836	802	2024-04-04T15:32:15.498000000	chunk4	4	top-down-inside	1	15
b0ce2505-4d7d-4da5-977e-6ffac1102523	1718485997938	133567291354989010	8	44	1712255535498	1712256581500836	802	2024-04-04T15:32:15.498000000	chunk4	4	bottom-up-inside	2	15
ea2fcd2b-6d7f-4403-851b-09981972e383	1718486014612	133567291363738804	8	48	1712255536373	1712256582384124	334	2024-04-04T15:32:16.373000000	chunk5	5	top-down-inside	1	15
ff9da7c7-316f-408e-80a4-9714bc1f3a15	1718485997938	133567291363738804	8	48	1712255536373	1712256582384124	334	2024-04-04T15:32:16.373000000	chunk5	5	bottom-up-inside	2	15
915b267e-5bdf-422a-9296-a79a78d77312	1718486014612	133567291389437301	8	34	1712255538943	1712256584953708	113	2024-04-04T15:32:18.943000000	chunk2	2	top-down-inside	1	15
4b4feb6d-cb11-41f8-af46-20047a73e062	1718485997938	133567291389437301	8	34	1712255538943	1712256584953708	113	2024-04-04T15:32:18.943000000	chunk2	2	bottom-up-inside	2	15
183ba056-be82-4a3d-965e-29eb4f24f35b	1718486014612	133567291393370480	8	42	1712255539336	1712256585346975	240	2024-04-04T15:32:19.336000000	chunk4	4	top-down-inside	1	15
25cc0b39-70c2-47ba-8c44-a6e79724db91	1718485997938	133567291393370480	8	42	1712255539336	1712256585346975	240	2024-04-04T15:32:19.336000000	chunk4	4	bottom-up-inside	2	15
b92db855-3948-473c-a3bc-1ba3013324a2	1718485997938	133567291415475061	8	49	1712255541547	1712256587556666	803	2024-04-04T15:32:21.547000000	chunk5	5	top-down-inside	1	15
bde97b5c-efad-4446-81d1-3c71d3ee09f7	1718486014612	133567291415475061	8	49	1712255541547	1712256587556666	803	2024-04-04T15:32:21.547000000	chunk5	5	bottom-up-inside	2	15
6adb31a2-5ba4-485e-8739-76a7f596b450	1718486014612	133567291436098071	8	53	1712255543608	1712256589619759	127	2024-04-04T15:32:23.608000000	after	6	top-down-outside	3	15
eddaf42c-1915-4b1c-a962-84ec80731804	1718485997938	133567291436098071	8	53	1712255543608	1712256589619759	127	2024-04-04T15:32:23.608000000	after	6	bottom-up-outside	4	15
a6f52351-5a4d-4d3f-a549-ec37479d1dc9	1718486014612	133567291496022446	8	49	1712255549602	1712256595612314	5438	2024-04-04T15:32:29.602000000	chunk5	5	top-down-inside	1	15
ee23e54c-c1d9-4781-8da3-9d2df5ffac51	1718485997938	133567291496022446	8	49	1712255549602	1712256595612314	5438	2024-04-04T15:32:29.602000000	chunk5	5	bottom-up-inside	2	15
0004e230-3b55-420f-a07c-fe84bf7125fa	1718486014612	133567291656539407	8	44	1712255565653	1712256611663388	223	2024-04-04T15:32:45.653000000	chunk4	4	top-down-inside	1	15
4feda8d3-7d59-451f-b081-2faf54b3a2fd	1718485997938	133567291656539407	8	44	1712255565653	1712256611663388	223	2024-04-04T15:32:45.653000000	chunk4	4	bottom-up-inside	2	15
3539d9f3-146f-42ca-8323-e5688400de8b	1718486014612	133567291659074876	8	44	1712255565907	1712256611913334	295	2024-04-04T15:32:45.907000000	chunk4	4	bottom-up-inside	2	15
05e474c2-f947-449c-a4b5-de567ce22966	1718485997938	133567291659074876	8	44	1712255565907	1712256611913334	295	2024-04-04T15:32:45.907000000	chunk4	4	bottom-up-inside	2	15
950ab145-c2a0-487b-9b2b-9c8f03b48f8b	1718485997938	133567291662490643	8	44	1712255566248	1712256612256648	352	2024-04-04T15:32:46.248000000	chunk4	4	bottom-up-inside	2	15
a9f4db0c-f292-4fdc-9e2c-beb9e5f9f7e8	1718486014612	133567291662490643	8	44	1712255566248	1712256612256648	352	2024-04-04T15:32:46.248000000	chunk4	4	bottom-up-inside	2	15
36a7f8a6-452d-49b8-97d6-ae8cb8a85d4a	1718486325596	133567291739792880	9	580	1712255573979	1712256619982289	170	2024-04-04T15:32:53.979000000	chunk2	2	top-down-inside	1	15
6bd2960d-62a3-46c4-bfd7-d5c091fa1bec	1718486325596	133567291745167690	9	575	1712255574516	1712256620525502	476	2024-04-04T15:32:54.516000000	chunk1	1	top-down-inside	1	15
be8de5d4-a70f-4cef-83b7-8019c2880e6e	1718486325596	133567291750236342	9	575	1712255575023	1712256621028761	190	2024-04-04T15:32:55.023000000	chunk1	1	bottom-up-inside	2	15
0d3d0786-e1c2-45c8-8a08-48eb0fd3cce8	1718486325596	133567291753631713	9	574	1712255575362	1712256621372073	147	2024-04-04T15:32:55.362000000	chunk1	1	bottom-up-inside	2	15
574ad058-5986-462a-8259-f400e48a7c39	1718486325596	133567291755798265	9	593	1712255575579	1712256621588753	396	2024-04-04T15:32:55.579000000	chunk5	5	top-down-inside	1	15
a3f9807c-738f-4d27-9129-5464013a1bf1	1718486325596	133567291760332167	9	576	1712255576032	1712256622042045	277	2024-04-04T15:32:56.032000000	chunk2	2	top-down-inside	1	15
6eec493d-fd37-4ccd-a450-c18dce8493d8	1718486325596	133567291763718203	9	575	1712255576371	1712256622368582	268	2024-04-04T15:32:56.371000000	chunk1	1	top-down-inside	1	15
13be880e-789f-4b9f-9b49-3a8432a2ca3f	1718486325596	133567291766897544	9	578	1712255576689	1712256622698578	130	2024-04-04T15:32:56.689000000	chunk2	2	top-down-inside	1	15
f02c5474-d878-4b97-89aa-8aa8788050af	1718486325596	133567291768596157	9	577	1712255576859	1712256622868553	1556	2024-04-04T15:32:56.859000000	chunk2	2	bottom-up-inside	2	15
4e9b975a-6379-42f7-9d1f-a0a39118e45a	1718486325596	133567291819389653	9	575	1712255581938	1712256627947823	329	2024-04-04T15:33:01.938000000	chunk1	1	top-down-inside	1	15
391aa6c9-f448-407a-9e3c-cae78aff1f67	1718486325596	133567291830120125	9	574	1712255583011	1712256629021012	150	2024-04-04T15:33:03.011000000	chunk1	1	bottom-up-inside	2	15
4d1f73fc-183b-45d7-825b-e9da5d08b85c	1718486325596	133567291838033148	9	576	1712255583803	1712256629810920	336	2024-04-04T15:33:03.803000000	chunk2	2	top-down-inside	1	15
8b9a742f-80c3-4293-a1ec-0e7327c7d792	1718486325596	133567291841957609	9	576	1712255584194	1712256630204194	413	2024-04-04T15:33:04.194000000	chunk2	2	bottom-up-inside	2	15
db12e73b-4eb0-4748-b518-e97c856c6f7a	1718486325596	133567291849596141	9	585	1712255584959	1712256630967434	219	2024-04-04T15:33:04.959000000	chunk3	3	top-down-inside	1	15
beeadc76-0a1b-4f30-9460-73d612fa8b46	1718486325596	133567291852118125	9	585	1712255585211	1712256631220733	435	2024-04-04T15:33:05.211000000	chunk3	3	bottom-up-inside	2	15
11b43417-8235-4b1f-a56a-f2b566fe6646	1718486325596	133567291857052647	9	594	1712255585704	1712256631713999	465	2024-04-04T15:33:05.704000000	chunk5	5	top-down-inside	1	15
64f06a3a-53fa-4e3d-b35d-666059f594f1	1718486325596	133567291863383496	9	592	1712255586337	1712256632347241	157	2024-04-04T15:33:06.337000000	chunk5	5	bottom-up-inside	2	15
aebd75e3-094d-445a-a209-ccc27918f1c9	1718486325596	133567291865625320	9	579	1712255586562	1712256632560571	421	2024-04-04T15:33:06.562000000	chunk2	2	top-down-inside	1	15
72660a26-25ea-4ecb-9108-72a92a39ccc3	1718486325596	133567291872791589	9	574	1712255587278	1712256633287100	192	2024-04-04T15:33:07.278000000	chunk1	1	top-down-inside	1	15
e5c035d2-726b-44b1-8f7f-750aa8bfe896	1718486325596	133567291875299940	9	575	1712255587529	1712256633537135	529	2024-04-04T15:33:07.529000000	chunk1	1	bottom-up-inside	2	15
072e0823-ce92-4584-8df8-e8ab1d83b3c2	1718486325596	133567291880984324	9	576	1712255588098	1712256634106994	400	2024-04-04T15:33:08.098000000	chunk2	2	top-down-inside	1	15
b3afe060-6e2e-4f76-899b-cd41bb8e9477	1718486325596	133567291886115452	9	575	1712255588611	1712256634620310	146	2024-04-04T15:33:08.611000000	chunk1	1	top-down-inside	1	15
5a671bc6-1d33-47b0-b86f-ad0a218d3e84	1718486325596	133567291892239919	9	575	1712255589223	1712256635226897	142	2024-04-04T15:33:09.223000000	chunk1	1	bottom-up-inside	2	15
a69b50bd-25ab-42d8-ab22-c7c23c1806f8	1718486325596	133567291894082114	9	575	1712255589407	1712256635416816	447	2024-04-04T15:33:09.407000000	chunk1	1	bottom-up-inside	2	15
ee46917b-eb65-4095-9a58-3c7f2a57e5ff	1718486325596	133567291898843233	9	573	1712255589884	1712256635890149	90	2024-04-04T15:33:09.884000000	before	0	top-down-outside	3	15
824cadb4-7f9d-471c-93ae-365e56211ac4	1718486325596	133567291901483798	9	511	1712255590148	1712256636156776	2529	2024-04-04T15:33:10.148000000	before	0	bottom-up-outside	4	15
0adb42fb-9185-41a9-ba61-b6317ec1549b	1718486325596	133567291940345547	9	486	1712255594033	1712256640042896	173	2024-04-04T15:33:14.033000000	before	0	bottom-up-outside	4	15
72695f51-6900-4fd3-b98b-b25cd747233f	1718486325596	133567291942549282	9	486	1712255594254	1712256640262819	126	2024-04-04T15:33:14.254000000	before	0	bottom-up-outside	4	15
de13732b-2224-4355-b27f-858204d5a5ed	1718486325596	133567291944444014	9	500	1712255594443	1712256640452832	334	2024-04-04T15:33:14.443000000	before	0	bottom-up-outside	4	15
0b0a2c04-a27f-4942-b4ca-cfbef9a73490	1718486325596	133567291948167787	9	522	1712255594816	1712256640822720	385	2024-04-04T15:33:14.816000000	before	0	bottom-up-outside	4	15
78956171-1868-4071-91ab-e2a12cc0e5d1	1718486325596	133567291954580290	9	538	1712255595457	1712256641466032	80	2024-04-04T15:33:15.457000000	before	0	bottom-up-outside	4	15
88706631-4df6-4344-8161-1e0093d6076d	1718486325596	133567291960739764	9	565	1712255596073	1712256642082588	318	2024-04-04T15:33:16.073000000	before	0	bottom-up-outside	4	15
16373cd0-8d5e-4e23-9c68-99c5fb4cb56d	1718486325596	133567291964974731	9	576	1712255596497	1712256642499163	263	2024-04-04T15:33:16.497000000	chunk2	2	top-down-inside	1	15
b35f88ca-2c1f-4e3d-a16c-36f3db3244dd	1718486325596	133567291969271098	9	582	1712255596926	1712256642932509	213	2024-04-04T15:33:16.926000000	chunk2	2	bottom-up-inside	2	15
71e6c518-d73c-4307-80b1-a4a28d293e8a	1718486325596	133567291971772776	9	575	1712255597176	1712256643185806	1180	2024-04-04T15:33:17.176000000	chunk1	1	top-down-inside	1	15
1843f527-9a56-4cba-862f-49e4b18160c4	1718486325596	133567291985527406	9	575	1712255598551	1712256644562244	195	2024-04-04T15:33:18.551000000	chunk1	1	bottom-up-inside	2	15
4a62cf54-a825-4632-9d43-8b1b18872d75	1718486325596	133567291987907071	9	575	1712255598789	1712256644798865	714	2024-04-04T15:33:18.789000000	chunk1	1	bottom-up-inside	2	15
38ae5f34-9d53-482d-a389-2067e8d5a2ec	1718486325596	133567291995509540	9	577	1712255599550	1712256645555508	633	2024-04-04T15:33:19.550000000	chunk2	2	top-down-inside	1	15
3c981cfd-3cae-4fa2-a50a-842698ac5c6b	1718486325596	133567292002336291	9	576	1712255600232	1712256646242041	491	2024-04-04T15:33:20.232000000	chunk2	2	bottom-up-inside	2	15
bacae3cc-dd7d-45c2-887a-ca15070218be	1718486325596	133567292012402713	9	576	1712255601239	1712256647248587	2781	2024-04-04T15:33:21.239000000	chunk2	2	bottom-up-inside	2	15
2b86ed4d-5c6b-4fde-90f5-d715baf2070a	1718486325596	133567292041576208	9	575	1712255604157	1712256650154791	472	2024-04-04T15:33:24.157000000	chunk1	1	top-down-inside	1	15
ef6db5bb-5a30-4a4f-9448-7520976c404e	1718486325596	133567292050032066	9	575	1712255605002	1712256651011415	781	2024-04-04T15:33:25.002000000	chunk1	1	bottom-up-inside	2	15
b00d2ba1-d492-4fde-ab5d-461454f5b41a	1718486325596	133567292059798226	9	573	1712255605979	1712256651987882	128	2024-04-04T15:33:25.979000000	before	0	top-down-outside	3	15
53f614ea-3569-40a9-b82a-dd70144037de	1718486325596	133567292075195418	9	575	1712255607519	1712256653514372	450	2024-04-04T15:33:27.519000000	chunk1	1	top-down-inside	1	15
f5a11ace-297b-4b4c-842f-21f2fa99e1d6	1718486325596	133567292128356447	9	575	1712255612835	1712256658843674	219	2024-04-04T15:33:32.835000000	chunk1	1	bottom-up-inside	2	15
ed8d4d46-7b82-4600-8d9d-c51d47229469	1718486325596	133567292130992227	9	575	1712255613098	1712256659106940	1976	2024-04-04T15:33:33.098000000	chunk1	1	bottom-up-inside	2	15
56d61634-710e-48db-af82-1f686247582c	1718486325596	133567292152688425	9	577	1712255615268	1712256661276638	566	2024-04-04T15:33:35.268000000	chunk2	2	top-down-inside	1	15
07f73d7e-2f25-482d-96f2-451a3793a7d9	1718486325596	133567292158780597	9	575	1712255615877	1712256661886597	167	2024-04-04T15:33:35.877000000	chunk1	1	top-down-inside	1	15
11a72007-09c1-426f-ab8a-1985cd4ced15	1718486325596	133567292164445700	9	575	1712255616443	1712256662453173	514	2024-04-04T15:33:36.443000000	chunk1	1	bottom-up-inside	2	15
98c13ff3-7176-4537-8be1-f954fc5f611b	1718486325596	133567292170113796	9	579	1712255617010	1712256663019712	390	2024-04-04T15:33:37.010000000	chunk2	2	top-down-inside	1	15
9bbcac21-ff9f-4cfd-adb6-1b78b835ae14	1718486325596	133567292174633903	9	579	1712255617463	1712256663469645	386	2024-04-04T15:33:37.463000000	chunk2	2	bottom-up-inside	2	15
3339fa68-0701-4e44-9ed8-49e8945bb632	1718486325596	133567292181478191	9	585	1712255618146	1712256664156296	120	2024-04-04T15:33:38.146000000	chunk3	3	top-down-inside	1	15
fc149c0a-e6bb-4345-a1f1-6248c7feb4ae	1718486325596	133567292185519717	9	585	1712255618551	1712256664546208	249	2024-04-04T15:33:38.551000000	chunk3	3	bottom-up-inside	2	15
83ea17a6-1eff-425f-8095-49d45cc1a031	1718486325596	133567292192050574	9	585	1712255619204	1712256665212822	2240	2024-04-04T15:33:39.204000000	chunk3	3	bottom-up-inside	2	15
8072d396-7085-4a2c-aeb6-76bf796a5a64	1718486325596	133567292223778648	9	593	1712255622377	1712256668385640	576	2024-04-04T15:33:42.377000000	chunk5	5	top-down-inside	1	15
a96a0ec6-b221-44d5-a915-23abbb5fb952	1718486325596	133567292230611591	9	575	1712255623060	1712256669068927	247	2024-04-04T15:33:43.060000000	chunk1	1	top-down-inside	1	15
662860e7-7426-4a75-a543-22bb8d284142	1718486325596	133567292237666119	9	599	1712255623766	1712256669762190	148	2024-04-04T15:33:43.766000000	chunk5	5	top-down-inside	1	15
0414fbc0-323d-4d82-a293-e187e9219fe2	1718486325596	133567292243683043	9	611	1712255624368	1712256670372042	138	2024-04-04T15:33:44.368000000	chunk6	6	top-down-inside	1	15
44f519b8-d90d-471a-9bb0-dbea97b5197f	1718486325596	133567292251311329	9	609	1712255625130	1712256671138630	1007	2024-04-04T15:33:45.130000000	chunk5	5	top-down-inside	1	15
1d06b5aa-78a1-442f-8e95-4adbdba3ae60	1718486325596	133567292270709756	9	585	1712255627070	1712256673078409	333	2024-04-04T15:33:47.070000000	chunk3	3	top-down-inside	1	15
9fbcbde2-6455-487c-b4ca-6ce389ebbda8	1718486325596	133567292284641113	9	574	1712255628463	1712256674471549	662	2024-04-04T15:33:48.463000000	chunk1	1	top-down-inside	1	15
880b101a-4558-48e0-ab57-ad8def7c67ae	1718486325596	133567292291571760	9	574	1712255629157	1712256675164729	262	2024-04-04T15:33:49.157000000	chunk1	1	bottom-up-inside	2	15
ef050667-883b-4e31-947e-32c6d762b597	1718486325596	133567292294610476	9	574	1712255629460	1712256675468070	1695	2024-04-04T15:33:49.460000000	chunk1	1	bottom-up-inside	2	15
e4fa21e2-6016-48a9-837f-414dff4de5a6	1718486325596	133567292312027417	9	581	1712255631201	1712256677211142	669	2024-04-04T15:33:51.201000000	chunk2	2	top-down-inside	1	15
bb6d196d-6e1d-42a4-bad8-5b87a9e7dd85	1718486325596	133567292319212582	9	580	1712255631920	1712256677927699	550	2024-04-04T15:33:51.920000000	chunk2	2	bottom-up-inside	2	15
5065460e-e7ea-4ae4-bbc9-83ab7d49cb44	1718486325596	133567292325367131	9	581	1712255632535	1712256678544263	149	2024-04-04T15:33:52.535000000	chunk2	2	bottom-up-inside	2	15
7aeca949-cceb-440c-8849-4dd838f53735	1718486325596	133567292328439873	9	581	1712255632843	1712256678850963	250	2024-04-04T15:33:52.843000000	chunk2	2	bottom-up-inside	2	15
ef0fb5a1-599f-45dd-aaac-085d73239a4c	1718486325596	133567292331437482	9	580	1712255633143	1712256679150845	263	2024-04-04T15:33:53.143000000	chunk2	2	bottom-up-inside	2	15
790a2631-ed29-489b-841a-699d8bf9ef02	1718486325596	133567292334665749	9	583	1712255633466	1712256679474131	709	2024-04-04T15:33:53.466000000	chunk2	2	bottom-up-inside	2	15
86c59f7c-4f01-4ce1-beb3-200a831a2752	1718486325596	133567292342264250	9	582	1712255634225	1712256680234088	910	2024-04-04T15:33:54.225000000	chunk2	2	bottom-up-inside	2	15
63279e8d-bda7-467b-8f0a-a816bdcf11e1	1718486325596	133567292352062248	9	575	1712255635205	1712256681213893	426	2024-04-04T15:33:55.205000000	chunk1	1	top-down-inside	1	15
6ca72e5b-f0ce-49d8-9ad1-17a82394f4a6	1718486325596	133567292358304078	9	575	1712255635829	1712256681837179	156	2024-04-04T15:33:55.829000000	chunk1	1	bottom-up-inside	2	15
a46fbbd2-0009-4a47-b2cc-903343bb49c0	1718486325596	133567292360563156	9	575	1712255636055	1712256682063818	217	2024-04-04T15:33:56.055000000	chunk1	1	bottom-up-inside	2	15
90dc3a63-60cf-46c3-a497-d12628e471e8	1718486325596	133567292363429579	9	580	1712255636342	1712256682350403	2474	2024-04-04T15:33:56.342000000	chunk2	2	top-down-inside	1	15
194d85a6-a787-46f4-bd3e-12dfc7fc1184	1718486325596	133567292388724324	9	580	1712255638872	1712256684880089	120	2024-04-04T15:33:58.872000000	chunk2	2	bottom-up-inside	2	15
10e76dbd-ecf8-4cef-b2a2-66eddab009de	1718486325596	133567292390241971	9	581	1712255639023	1712256685020069	2077	2024-04-04T15:33:59.023000000	chunk2	2	bottom-up-inside	2	15
488a1d55-fc33-45b8-a27e-d1370c9bf1c8	1718486325596	133567292411457634	9	580	1712255641145	1712256687153160	1119	2024-04-04T15:34:01.145000000	chunk2	2	bottom-up-inside	2	15
a21d7f1f-5223-4ffe-9a0a-680b457d038f	1718486325596	133567292423288868	9	583	1712255642327	1712256688336331	114	2024-04-04T15:34:02.327000000	chunk2	2	bottom-up-inside	2	15
50a526e6-f69f-457b-9db8-acf2a427b3c4	1718486325596	133567292424921637	9	581	1712255642491	1712256688499595	467	2024-04-04T15:34:02.491000000	chunk2	2	bottom-up-inside	2	15
2ddf4c0a-0701-4bf7-a6cd-5296ba392c98	1718486325596	133567292429929181	9	585	1712255642992	1712256688999578	311	2024-04-04T15:34:02.992000000	chunk3	3	top-down-inside	1	15
d607d70b-65cd-4f5b-912e-19a2624f7b85	1718486325596	133567292435993132	9	575	1712255643599	1712256689606075	439	2024-04-04T15:34:03.599000000	chunk1	1	top-down-inside	1	15
